natheal,nathealy,health,race,relig,sex,income,year,wtssps,wtssall,wtssnr
NA,NA,3,1,2,1,NA,1972,1.0532227434760897,1.3339,NA
NA,NA,2,1,1,1,NA,1972,0.8086969442436025,0.8893,NA
NA,NA,2,1,2,1,NA,1972,0.8757067660019601,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.9812395399581626,0.8893,NA
NA,NA,2,1,1,2,NA,1972,2.2412665113583703,2.2232,NA
NA,NA,1,1,1,1,NA,1972,0.7388801892281802,0.8893,NA
NA,NA,3,1,1,1,NA,1972,0.544633992786835,0.4446,NA
NA,NA,1,1,1,2,NA,1972,1.1050340203030096,0.8893,NA
NA,NA,2,1,2,2,NA,1972,0.5606361413569302,0.4446,NA
NA,NA,2,1,1,2,NA,1972,1.1480903574583003,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.8022209412735517,1.3339,NA
NA,NA,1,1,1,1,NA,1972,1.882110142819479,1.7786,NA
NA,NA,2,1,1,1,NA,1972,2.3654679753395498,2.2232,NA
NA,NA,3,1,1,2,NA,1972,1.712691955390338,1.3339,NA
NA,NA,1,1,1,1,NA,1972,1.1765788739682908,0.8893,NA
NA,NA,2,2,1,1,NA,1972,1.08476770845613,1.3339,NA
NA,NA,4,2,1,2,NA,1972,0.30666453653411124,0.4446,NA
NA,NA,3,2,1,2,NA,1972,0.5175564283673866,0.8893,NA
NA,NA,2,2,1,2,NA,1972,0.247241796796182,0.4446,NA
NA,NA,2,2,1,2,NA,1972,0.956852675438373,1.3339,NA
NA,NA,2,2,1,2,NA,1972,0.5175564283673866,0.8893,NA
NA,NA,4,2,1,1,NA,1972,0.40637621332018664,0.8893,NA
NA,NA,1,2,1,1,NA,1972,0.9337062036909707,1.7786,NA
NA,NA,2,2,1,1,NA,1972,0.21325029228878042,0.4446,NA
NA,NA,2,2,1,1,NA,1972,0.34288113904464074,0.8893,NA
NA,NA,3,1,2,1,NA,1972,0.7299187752122361,0.4446,NA
NA,NA,2,1,1,1,NA,1972,1.4853157753120034,1.3339,NA
NA,NA,2,1,2,1,NA,1972,0.9902476339942767,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.4240253951053161,0.8893,NA
NA,NA,3,1,1,2,NA,1972,1.4240253951053161,0.8893,NA
NA,NA,3,1,1,2,NA,1972,1.2081054495372001,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.3150577684863756,0.8893,NA
NA,NA,3,1,1,2,NA,1972,1.221512466766061,0.8893,NA
NA,NA,3,1,1,2,NA,1972,1.5195772268646208,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.4434553172314797,0.8893,NA
NA,NA,2,1,1,1,NA,1972,1.050063621168011,0.8893,NA
NA,NA,2,1,1,1,NA,1972,1.095843796414776,0.8893,NA
NA,NA,2,1,1,1,NA,1972,1.095843796414776,0.8893,NA
NA,NA,2,1,1,1,NA,1972,1.095843796414776,0.8893,NA
NA,NA,3,1,4,1,NA,1972,1.4522169756483638,1.3339,NA
NA,NA,1,1,2,2,NA,1972,2.0558474132389124,1.7786,NA
NA,NA,2,1,2,1,NA,1972,1.1610070172174987,1.3339,NA
NA,NA,2,1,2,2,NA,1972,0.6631962719309434,0.4446,NA
NA,NA,2,1,2,2,NA,1972,1.6695858890815087,1.3339,NA
NA,NA,2,1,2,2,NA,1972,1.2787503181761195,0.8893,NA
NA,NA,2,1,1,1,NA,1972,1.1033316354292209,1.3339,NA
NA,NA,3,1,2,1,NA,1972,0.7782724483604206,0.8893,NA
NA,NA,2,1,1,1,NA,1972,0.9196807518590481,0.8893,NA
NA,NA,1,1,1,1,NA,1972,0.9146718329725879,0.8893,NA
NA,NA,3,1,1,2,NA,1972,1.7524633953759998,1.3339,NA
NA,NA,3,1,2,2,NA,1972,1.541827765950403,1.3339,NA
NA,NA,2,1,1,1,NA,1972,1.5807802341142971,1.3339,NA
NA,NA,3,1,2,2,NA,1972,0.939180577180875,0.8893,NA
NA,NA,2,1,2,1,NA,1972,0.9196807518590481,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.9443237106646604,0.8893,NA
NA,NA,3,1,1,2,NA,1972,1.382287440970842,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.8644028551254068,0.4446,NA
NA,NA,3,1,4,1,NA,1972,1.9630713002657578,1.3339,NA
NA,NA,3,1,1,1,NA,1972,0.708524973903343,0.4446,NA
NA,NA,2,1,4,2,NA,1972,0.8235816337875261,0.4446,NA
NA,NA,3,1,1,2,NA,1972,0.8644028551254068,0.4446,NA
NA,NA,2,1,1,1,NA,1972,0.9612236359170722,0.8893,NA
NA,NA,2,1,1,1,NA,1972,1.5780152690054192,1.3339,NA
NA,NA,3,1,2,1,NA,1972,0.9664874814302866,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.8420154546521903,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.0004543929102687,0.8893,NA
NA,NA,3,1,4,1,NA,1972,1.230017373764077,1.3339,NA
NA,NA,2,1,1,1,NA,1972,0.697754452521292,0.8893,NA
NA,NA,1,1,2,1,NA,1972,0.8269653239981405,0.8893,NA
NA,NA,3,1,1,2,NA,1972,0.9165582071086055,0.8893,NA
NA,NA,1,1,1,1,NA,1972,1.5301574406098009,1.3339,NA
NA,NA,2,2,1,1,NA,1972,0.8479159398303419,1.3339,NA
NA,NA,2,2,1,2,NA,1972,0.598559927055702,0.8893,NA
NA,NA,2,2,1,2,NA,1972,0.598559927055702,0.8893,NA
NA,NA,2,2,1,2,NA,1972,0.5513687968526979,0.8893,NA
NA,NA,1,2,1,2,NA,1972,1.3718197564029717,1.7786,NA
NA,NA,2,2,1,1,NA,1972,0.4544153012678845,0.8893,NA
NA,NA,3,2,1,1,NA,1972,0.6261637750943835,1.3339,NA
NA,NA,1,2,1,1,NA,1972,0.39672008193803654,0.8893,NA
NA,NA,2,2,1,1,NA,1972,0.908830602535769,1.7786,NA
NA,NA,2,1,2,2,NA,1972,0.5841106721524624,0.4446,NA
NA,NA,2,1,2,2,NA,1972,1.1159027176819802,0.8893,NA
NA,NA,4,1,2,2,NA,1972,1.408718061285921,1.3339,NA
NA,NA,1,1,2,1,NA,1972,1.5807802341142971,1.3339,NA
NA,NA,1,1,2,2,NA,1972,1.1159027176819802,0.8893,NA
NA,NA,2,1,2,1,NA,1972,0.5705458961022593,0.4446,NA
NA,NA,4,1,2,2,NA,1972,0.6393032626347723,0.4446,NA
NA,NA,1,1,2,1,NA,1972,2.09630620825097,1.7786,NA
NA,NA,1,1,1,1,NA,1972,0.7355819951924478,0.8893,NA
NA,NA,4,1,4,2,NA,1972,1.221512466766061,0.8893,NA
NA,NA,4,1,4,2,NA,1972,2.1714886651206724,1.3339,NA
NA,NA,3,1,1,2,NA,1972,1.994402784177558,1.3339,NA
NA,NA,3,1,1,2,NA,1972,1.3296516950064485,0.8893,NA
NA,NA,1,1,1,1,NA,1972,2.0559866868031564,1.3339,NA
NA,NA,3,1,1,1,NA,1972,0.9619481938448549,0.8893,NA
NA,NA,2,1,1,1,NA,1972,1.1961506989557955,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.7693746789453701,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.1026962234368192,1.3339,NA
NA,NA,2,1,1,2,NA,1972,0.7693746789453701,0.8893,NA
NA,NA,2,1,2,2,NA,1972,0.8420728568882756,0.8893,NA
NA,NA,2,1,1,1,NA,1972,0.9510944144589208,1.3339,NA
NA,NA,3,1,1,1,NA,1972,0.7492971691833968,0.8893,NA
NA,NA,1,1,1,1,NA,1972,0.694001534248268,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.3290600621919244,0.8893,NA
NA,NA,2,1,1,1,NA,1972,1.1143478885988254,1.3339,NA
NA,NA,2,1,1,1,NA,1972,2.012058809618251,1.7786,NA
NA,NA,2,1,1,2,NA,1972,0.5606361413569302,0.4446,NA
NA,NA,3,1,1,2,NA,1972,0.5575827111843422,0.4446,NA
NA,NA,2,1,3,1,NA,1972,0.8389207906337571,0.8893,NA
NA,NA,1,1,2,1,NA,1972,0.8389207906337571,0.8893,NA
NA,NA,2,1,2,2,NA,1972,0.8566556399111193,0.8893,NA
NA,NA,1,1,2,1,NA,1972,0.6927688674563013,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.0452298778156413,0.8893,NA
NA,NA,1,1,1,1,NA,1972,0.7891968305662387,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.6504646519462816,1.3339,NA
NA,NA,1,1,1,1,NA,1972,1.5360032426825108,1.3339,NA
NA,NA,2,1,1,2,NA,1972,1.0395371723141948,0.8893,NA
NA,NA,3,1,1,2,NA,1972,0.8405771898099208,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.0452298778156413,0.8893,NA
NA,NA,4,1,2,1,NA,1972,0.7388801892281802,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.8309432899836204,1.3339,NA
NA,NA,1,1,1,2,NA,1972,1.0594213028330985,0.8893,NA
NA,NA,3,1,2,1,NA,1972,1.058990393797518,1.3339,NA
NA,NA,2,1,1,2,NA,1972,1.0594213028330985,0.8893,NA
NA,NA,4,1,1,2,NA,1972,1.0594213028330985,0.8893,NA
NA,NA,1,1,1,1,NA,1972,0.8731311115981261,0.8893,NA
NA,NA,3,1,1,1,NA,1972,1.10827874104517,1.3339,NA
NA,NA,2,1,1,1,NA,1972,0.6787618348599403,0.4446,NA
NA,NA,2,1,2,2,NA,1972,1.156090553918085,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.2765136378733035,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.1726960741035093,0.8893,NA
NA,NA,1,1,1,1,NA,1972,1.052049612959382,0.8893,NA
NA,NA,3,1,2,1,NA,1972,0.9664874814302866,0.8893,NA
NA,NA,1,1,2,1,NA,1972,0.9664874814302866,0.8893,NA
NA,NA,2,1,1,1,NA,1972,1.9630713002657578,1.3339,NA
NA,NA,1,1,1,1,NA,1972,1.052049612959382,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.1726960741035093,0.8893,NA
NA,NA,1,1,4,2,NA,1972,1.5879993914674317,0.8893,NA
NA,NA,2,1,2,1,NA,1972,2.284187074736403,1.7786,NA
NA,NA,2,1,2,2,NA,1972,1.2765136378733035,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.3857692243966089,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.108370365365844,0.8893,NA
NA,NA,2,1,1,1,NA,1972,1.0913684036673719,0.8893,NA
NA,NA,1,1,1,1,NA,1972,0.9664874814302866,0.8893,NA
NA,NA,3,1,1,1,NA,1972,0.9184752526853847,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.3857692243966089,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.156090553918085,0.8893,NA
NA,NA,2,1,1,1,NA,1972,0.742926439261515,0.8893,NA
NA,NA,4,1,1,1,NA,1972,0.544633992786835,0.4446,NA
NA,NA,2,1,1,1,NA,1972,1.0532227434760897,1.3339,NA
NA,NA,3,1,1,2,NA,1972,0.5606361413569302,0.4446,NA
NA,NA,3,1,1,1,NA,1972,0.544633992786835,0.4446,NA
NA,NA,1,1,1,2,NA,1972,1.0594213028330985,0.8893,NA
NA,NA,3,1,1,2,NA,1972,1.5937600029779975,1.3339,NA
NA,NA,2,1,1,2,NA,1972,0.8519899789137897,0.8893,NA
NA,NA,2,1,2,1,NA,1972,0.7060200593778648,0.8893,NA
NA,NA,1,1,2,2,NA,1972,0.9812395399581626,0.8893,NA
NA,NA,1,1,2,1,NA,1972,1.5089875442200529,1.3339,NA
NA,NA,1,1,1,2,NA,1972,1.8309432899836204,1.3339,NA
NA,NA,4,1,2,2,NA,1972,0.9014363200859731,0.8893,NA
NA,NA,2,1,1,1,NA,1972,0.7060200593778648,0.8893,NA
NA,NA,2,1,3,1,NA,1972,0.7324065097965226,0.8893,NA
NA,NA,2,1,2,1,NA,1972,0.742926439261515,0.8893,NA
NA,NA,1,1,2,2,NA,1972,0.8566556399111193,0.8893,NA
NA,NA,1,1,2,1,NA,1972,0.8086969442436025,0.8893,NA
NA,NA,2,1,2,2,NA,1972,0.9812395399581626,0.8893,NA
NA,NA,2,1,2,2,NA,1972,1.0656906393435799,0.8893,NA
NA,NA,3,1,2,1,NA,1972,0.7021748150335756,0.8893,NA
NA,NA,2,1,2,2,NA,1972,1.2849352952630635,1.3339,NA
NA,NA,3,1,2,2,NA,1972,1.065222897657805,0.8893,NA
NA,NA,2,1,2,1,NA,1972,0.8086969442436025,0.8893,NA
NA,NA,2,1,2,1,NA,1972,0.8086969442436025,0.8893,NA
NA,NA,1,1,2,2,NA,1972,0.7693746789453701,0.8893,NA
NA,NA,2,1,2,2,NA,1972,0.8420728568882756,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.8420728568882756,0.8893,NA
NA,NA,1,1,2,1,NA,1972,0.7492971691833968,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.7351583713189622,0.8893,NA
NA,NA,2,1,2,1,NA,1972,0.903846867581829,1.3339,NA
NA,NA,2,1,1,1,NA,1972,0.637559091018135,0.8893,NA
NA,NA,1,1,1,1,NA,1972,0.69963910150137,0.8893,NA
NA,NA,1,1,1,2,NA,1972,0.48503084993728235,0.4446,NA
NA,NA,3,1,1,2,NA,1972,1.1435656119687996,0.8893,NA
NA,NA,3,1,1,2,NA,1972,0.5748493506821989,0.4446,NA
NA,NA,2,1,1,2,NA,1972,0.9169541714619486,0.8893,NA
NA,NA,1,1,1,1,NA,1972,1.7407200902012874,1.7786,NA
NA,NA,2,1,1,2,NA,1972,0.8442897555356691,0.8893,NA
NA,NA,2,1,1,1,NA,1972,0.916178913360521,1.3339,NA
NA,NA,1,1,1,1,NA,1972,1.1392381155211098,1.3339,NA
NA,NA,2,1,1,1,NA,1972,0.7576122295322112,0.8893,NA
NA,NA,3,1,1,1,NA,1972,0.69963910150137,0.8893,NA
NA,NA,2,1,1,1,NA,1972,0.4711866912232359,0.4446,NA
NA,NA,2,1,1,2,NA,1972,0.7370937995727819,0.8893,NA
NA,NA,4,1,1,2,NA,1972,0.9192554526939472,0.8893,NA
NA,NA,3,1,1,2,NA,1972,0.7756245231911563,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.1402021232772737,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.9141450707253006,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.9623533301945291,0.8893,NA
NA,NA,3,1,1,1,NA,1972,0.6340867102318898,0.8893,NA
NA,NA,3,1,1,1,NA,1972,0.4673899527979004,0.4446,NA
NA,NA,2,1,1,1,NA,1972,0.9920431859230332,1.3339,NA
NA,NA,3,1,1,2,NA,1972,1.134350963971034,0.8893,NA
NA,NA,2,1,1,1,NA,1972,0.7515075251401964,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.1026962234368192,1.3339,NA
NA,NA,3,1,1,1,NA,1972,0.9510944144589208,1.3339,NA
NA,NA,1,1,1,2,NA,1972,0.7735879226697441,0.8893,NA
NA,NA,4,1,1,1,NA,1972,0.6340867102318898,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.1026962234368192,1.3339,NA
NA,NA,2,1,1,1,NA,1972,0.6340867102318898,0.8893,NA
NA,NA,1,1,1,1,NA,1972,0.637559091018135,0.8893,NA
NA,NA,1,1,1,1,NA,1972,0.7289825566486996,0.8893,NA
NA,NA,2,1,2,1,NA,1972,0.8231752034425484,0.8893,NA
NA,NA,2,1,2,2,NA,1972,1.6811543796198416,1.7786,NA
NA,NA,2,1,2,1,NA,1972,1.4579651132973992,1.7786,NA
NA,NA,2,1,2,2,NA,1972,1.0395371723141948,0.8893,NA
NA,NA,1,1,1,2,NA,1972,0.8405771898099208,0.8893,NA
NA,NA,2,1,2,2,NA,1972,1.0452298778156413,0.8893,NA
NA,NA,1,1,1,1,NA,1972,1.4806655676839622,1.3339,NA
NA,NA,1,1,1,1,NA,1972,1.101844847819883,0.8893,NA
NA,NA,2,1,4,1,NA,1972,1.1430246614241486,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.3296516950064485,0.8893,NA
NA,NA,1,1,1,1,NA,1972,1.101844847819883,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.8314874948720272,0.4446,NA
NA,NA,1,1,1,2,NA,1972,1.3296516950064485,0.8893,NA
NA,NA,1,1,1,1,NA,1972,0.6852775177694606,0.4446,NA
NA,NA,3,1,1,2,NA,1972,0.8314874948720272,0.4446,NA
NA,NA,1,1,2,1,NA,1972,0.69963910150137,0.8893,NA
NA,NA,2,1,1,1,NA,1972,0.6427381606254297,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.7370937995727819,0.8893,NA
NA,NA,1,1,1,2,NA,1972,0.7370937995727819,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.741130266992768,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.5512490463823125,1.7786,NA
NA,NA,3,1,1,2,NA,1972,1.5512490463823125,1.7786,NA
NA,NA,2,1,1,1,NA,1972,0.7553839182399479,0.8893,NA
NA,NA,2,1,1,1,NA,1972,0.4711866912232359,0.4446,NA
NA,NA,3,1,1,2,NA,1972,0.7370937995727819,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.5250946075542631,0.4446,NA
NA,NA,4,1,1,2,NA,1972,0.9165517116165661,0.8893,NA
NA,NA,3,1,1,2,NA,1972,0.741130266992768,0.8893,NA
NA,NA,3,1,1,1,NA,1972,0.6958286101954118,0.8893,NA
NA,NA,3,1,2,1,NA,1972,0.7576122295322112,0.8893,NA
NA,NA,4,1,1,1,NA,1972,0.7576122295322112,0.8893,NA
NA,NA,3,1,4,1,NA,1972,0.7534004646025815,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.7311544290344305,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.7693746789453701,0.8893,NA
NA,NA,1,1,2,2,NA,1972,0.9168417124391068,0.8893,NA
NA,NA,3,1,2,2,NA,1972,0.9118482560032211,0.8893,NA
NA,NA,3,1,2,1,NA,1972,0.7515075251401964,0.8893,NA
NA,NA,1,1,2,1,NA,1972,0.7199388101523713,0.8893,NA
NA,NA,1,1,2,1,NA,1972,0.7534004646025815,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.1831897308459003,0.8893,NA
NA,NA,1,1,2,2,NA,1972,0.8420728568882756,0.8893,NA
NA,NA,3,1,1,2,NA,1972,0.48112255774709073,0.4446,NA
NA,NA,2,1,1,2,NA,1972,0.7693746789453701,0.8893,NA
NA,NA,1,1,1,1,NA,1972,0.7492971691833968,0.8893,NA
NA,NA,2,1,1,1,NA,1972,0.637559091018135,0.8893,NA
NA,NA,1,1,1,1,NA,1972,0.7838632086903252,0.8893,NA
NA,NA,2,1,1,1,NA,1972,0.6025871649602811,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.9118482560032211,0.8893,NA
NA,NA,1,1,5,1,NA,1972,0.6058870481779584,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.3752110201535204,1.3339,NA
NA,NA,2,1,2,2,NA,1972,0.8420728568882756,0.8893,NA
NA,NA,4,3,2,1,NA,1972,0.3419808169355775,0.8893,NA
NA,NA,1,1,2,1,NA,1972,0.7815576872488443,0.8893,NA
NA,NA,1,1,4,2,NA,1972,0.8420728568882756,0.8893,NA
NA,NA,2,3,2,1,NA,1972,0.9261825654228243,1.7786,NA
NA,NA,3,1,1,2,NA,1972,0.5702173170123849,0.4446,NA
NA,NA,2,1,1,2,NA,1972,0.7693746789453701,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.3677211162517684,1.3339,NA
NA,NA,1,1,2,1,NA,1972,0.694001534248268,0.8893,NA
NA,NA,3,1,1,1,NA,1972,1.1272190349539064,1.3339,NA
NA,NA,2,1,1,1,NA,1972,0.7534004646025815,0.8893,NA
NA,NA,2,1,2,1,NA,1972,0.7021748150335756,0.8893,NA
NA,NA,1,1,1,2,NA,1972,0.9812395399581626,0.8893,NA
NA,NA,1,1,1,1,NA,1972,1.10827874104517,1.3339,NA
NA,NA,1,1,1,1,NA,1972,1.0861863381256884,0.8893,NA
NA,NA,3,1,1,2,NA,1972,0.8965267670704381,0.8893,NA
NA,NA,3,1,1,2,NA,1972,0.8965267670704381,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.9758953493203762,0.8893,NA
NA,NA,1,1,2,1,NA,1972,1.0060294048091254,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.8009740664692484,0.8893,NA
NA,NA,4,1,1,2,NA,1972,1.4477133742348103,0.8893,NA
NA,NA,1,1,4,1,NA,1972,1.4219373870520051,0.8893,NA
NA,NA,4,1,1,2,NA,1972,1.7507168104756017,1.3339,NA
NA,NA,3,1,1,2,NA,1972,2.716153007820695,1.3339,NA
NA,NA,3,1,1,1,NA,1972,1.1931453373089762,0.8893,NA
NA,NA,2,1,1,1,NA,1972,1.1896360232762835,0.8893,NA
NA,NA,1,1,1,1,NA,1972,1.1931453373089762,0.8893,NA
NA,NA,4,1,1,1,NA,1972,1.2523725449954688,0.8893,NA
NA,NA,3,2,1,2,NA,1972,0.4835221291662725,0.8893,NA
NA,NA,1,2,1,2,NA,1972,0.5944785557614639,0.8893,NA
NA,NA,1,2,1,1,NA,1972,0.8094070030338659,1.3339,NA
NA,NA,2,2,1,2,NA,1972,0.45950218528205605,0.8893,NA
NA,NA,1,2,4,1,NA,1972,0.8094070030338659,1.3339,NA
NA,NA,1,2,1,2,NA,1972,0.7252560082029587,1.3339,NA
NA,NA,2,2,1,1,NA,1972,0.37870264902564066,0.8893,NA
NA,NA,2,2,4,1,NA,1972,0.39632851964553006,0.8893,NA
NA,NA,1,2,4,1,NA,1972,0.7808280919733915,0.8893,NA
NA,NA,2,3,1,2,NA,1972,0.7053848597253497,0.8893,NA
NA,NA,2,2,2,2,NA,1972,0.9502194365423955,0.8893,NA
NA,NA,2,2,1,1,NA,1972,0.5340684316156701,0.8893,NA
NA,NA,2,2,2,1,NA,1972,0.5075374974889131,0.8893,NA
NA,NA,3,2,2,1,NA,1972,0.7612777104469367,1.3339,NA
NA,NA,1,2,5,1,NA,1972,0.6295203863504831,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.3642060981194093,0.8893,NA
NA,NA,2,2,1,2,NA,1972,0.7615874785486489,0.8893,NA
NA,NA,1,1,4,1,NA,1972,0.767252015073059,0.8893,NA
NA,NA,2,1,3,2,NA,1972,0.5873093745417319,0.4446,NA
NA,NA,2,1,5,2,NA,1972,2.2312620046088094,2.2232,NA
NA,NA,2,1,3,2,NA,1972,1.3922923912202523,0.8893,NA
NA,NA,2,1,4,1,NA,1972,1.1508348846350531,1.3339,NA
NA,NA,1,1,4,1,NA,1972,0.767252015073059,0.8893,NA
NA,NA,1,1,1,1,NA,1972,0.9540524531125604,0.8893,NA
NA,NA,1,1,2,2,NA,1972,1.396375614876744,1.3339,NA
NA,NA,1,1,3,2,NA,1972,1.9180535808108905,1.3339,NA
NA,NA,2,2,1,2,NA,1972,0.3255596625813721,0.4446,NA
NA,NA,2,2,1,1,NA,1972,0.3984988908494225,0.8893,NA
NA,NA,2,2,1,2,NA,1972,0.523461265796177,0.8893,NA
NA,NA,3,2,1,1,NA,1972,0.46854512524063524,0.8893,NA
NA,NA,2,2,1,2,NA,1972,0.3553594218652001,0.4446,NA
NA,NA,4,2,1,2,NA,1972,0.5685133428700934,0.8893,NA
NA,NA,3,2,1,1,NA,1972,0.7532801908394084,1.7786,NA
NA,NA,4,2,1,1,NA,1972,0.2464911686080972,0.4446,NA
NA,NA,2,1,2,2,NA,1972,1.2081054495372001,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.4240253951053161,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.427612310439705,0.8893,NA
NA,NA,2,1,1,1,NA,1972,1.41152969723766,1.3339,NA
NA,NA,1,2,1,1,NA,1972,1.08476770845613,1.3339,NA
NA,NA,3,2,1,1,NA,1972,0.6546927086861797,0.8893,NA
NA,NA,2,2,1,1,NA,1972,0.5311596989403656,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.3150577684863756,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.3150577684863756,0.8893,NA
NA,NA,2,1,1,1,NA,1972,1.4192595053550858,1.3339,NA
NA,NA,1,1,1,2,NA,1972,1.1480903574583003,0.8893,NA
NA,NA,2,1,3,1,NA,1972,0.98157160527691,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.4282391781029753,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.7715059156194115,0.8893,NA
NA,NA,1,1,1,1,NA,1972,1.1765788739682908,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.6715973637364825,1.3339,NA
NA,NA,2,1,1,2,NA,1972,1.3857692243966089,0.8893,NA
NA,NA,2,1,1,2,NA,1972,1.2165238469896718,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.2765136378733035,0.8893,NA
NA,NA,2,1,1,1,NA,1972,1.9523796935408235,1.3339,NA
NA,NA,1,1,1,1,NA,1972,1.1847775859259613,0.8893,NA
NA,NA,2,1,1,1,NA,1972,1.503856401297175,1.3339,NA
NA,NA,2,1,1,1,NA,1972,1.8269457987796585,1.7786,NA
NA,NA,1,1,2,1,NA,1972,0.9184752526853847,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.6206557514209159,0.4446,NA
NA,NA,2,1,1,2,NA,1972,0.8420154546521903,0.8893,NA
NA,NA,1,1,1,1,NA,1972,0.7595259284987032,0.8893,NA
NA,NA,2,1,1,2,NA,1972,0.9165582071086055,0.8893,NA
NA,NA,3,1,1,2,NA,1972,0.6206557514209159,0.4446,NA
NA,NA,2,1,2,1,NA,1972,1.5346712606972015,1.3339,NA
NA,NA,2,1,1,1,NA,1972,0.8224613673572649,0.8893,NA
NA,NA,2,1,1,1,NA,1972,0.688995793966246,0.8893,NA
NA,NA,1,2,2,1,NA,1972,0.37159483187967257,0.8893,NA
NA,NA,1,1,2,1,NA,1972,0.7935186242055046,0.8893,NA
NA,NA,1,1,1,2,NA,1972,0.9175749104274451,0.8893,NA
NA,NA,3,1,1,2,NA,1972,0.8405771898099208,0.8893,NA
NA,NA,1,1,1,2,NA,1972,1.7965785710060154,1.3339,NA
NA,NA,1,1,1,2,NA,1972,1.0842937910582553,0.8893,NA
NA,NA,2,1,2,1,NA,1972,0.8231752034425484,0.8893,NA
NA,NA,1,1,2,2,NA,1972,0.9575789057612492,0.8893,NA
NA,NA,2,1,2,2,NA,1972,0.9575789057612492,0.8893,NA
NA,NA,2,1,2,2,NA,1972,0.9628227920310989,0.8893,NA
NA,NA,2,1,2,1,NA,1972,1.1902333215199858,1.3339,NA
NA,NA,1,1,2,1,NA,1972,0.7891968305662387,0.8893,NA
NA,NA,2,1,2,1,NA,1972,0.6927688674563013,0.8893,NA
NA,NA,2,1,2,1,NA,1972,0.7289825566486996,0.8893,NA
NA,NA,1,1,2,2,NA,1972,2.101395713915907,2.2232,NA
NA,NA,1,1,2,1,NA,1972,0.8614351275099086,0.8893,NA
NA,NA,2,1,1,2,NA,1972,2.701359841744442,1.3339,NA
NA,NA,3,1,1,1,NA,1972,2.7414183380673944,1.7786,NA
NA,NA,3,1,1,1,NA,1972,1.1961506989557955,0.8893,NA
NA,NA,4,1,1,1,NA,1972,0.9567090709576965,0.8893,NA
NA,NA,4,1,1,2,NA,1972,1.5195772268646208,0.8893,NA
NA,NA,4,1,1,2,NA,1972,0.9003857752751921,0.4446,NA
NA,NA,2,1,1,2,NA,1972,0.8977375342460344,0.4446,NA
NA,NA,3,1,1,2,NA,1972,1.8309432899836204,1.3339,NA
NA,NA,2,1,2,1,NA,1972,0.7388801892281802,0.8893,NA
